1|2.3697376730158553
1|-1.883838673898068
1|4.064272910440486
1|1.1743507339748616
1|4.029577187118976
2|2.7249022758374917
1|1.7208812674652418
1|1.4013317681271835
1|1.5027365296087631
2|2.7033099902135187
2|1.7937984914298377
1|3.1385556300691935
2|2.3438264752324565
2|1.7050454365122116
1|1.7140557578474556
2|4.057883709318869
2|3.1909597373875735
3|2.07804885101846
2|2.039207564077113
3|2.409216785045534
4|2.6476682994423806
3|2.3613039175581934
5|2.768121202392372
1|3.785843924139467
1|2.611658310835036
1|-2.113131037010917
1|1.7289325249053662
1|3.8478859736299915
1|0.9192272564504254
1|5.337778470905382
1|4.923164554943178
1|1.7250085127841497
1|4.8232790599437125
2|3.850572351766301
1|2.7875971017451957
2|3.2955457596956497
2|3.562894213207314
2|1.7328702810453547
2|1.4500257574983761
3|5.798388376177433
3|4.623558530712158
4|5.134311327901084
2|3.9625093186180527
2|2.936497422771531
1|1.402336592390038
1|4.311185872556125
1|4.101043107168274
1|3.286748127928054
2|4.591271532143638
1|0.9310962729120289
1|2.9836077680279924
1|2.8168860806519116
2|6.373717338321953
2|4.114690490632341
2|3.46101827058797
1|2.8453857350601854
2|3.635212974641305
3|4.333752948622528
2|3.175894224421872
1|4.485296190817874
3|5.084326331305427
3|6.286633442296824
2|2.277226188700495
2|4.748962598324285
4|5.151044835312195
1|2.797739278058634
1|1.3813098589730943
1|4.576791150929536
1|3.0008616475718797
1|1.79847530355662
2|2.934692768019266
3|2.960143556192958
2|2.6282675321851627
2|2.988660317159721
3|3.1058429888387304
4|3.4050851755183986
3|3.084027436602594
2|5.76741920461469
2|3.8965687289005775
4|3.1803993454097803
5|3.3834102816023934
5|3.8620431308201315
6|4.493961238538146
4|3.8079889270756735
1|3.8420113244077063
1|6.110120052933632
1|2.2450585292906533
1|2.7398509873049317
1|-2.749719627498689
2|3.847506636124871
2|6.001283250881839
2|5.06947738184355
2|3.575530927101091
3|4.678314343440299
3|4.926446709908362
3|6.013935289509993
2|6.486208907933806
3|5.192554022159051
4|5.675729643659607
3|6.548213311003519
4|6.636902000177718
1|3.711811581273902
1|1.2299775312224477
1|5.4010695805323135
1|2.2375149199226976
2|5.546344653928171
1|5.5828442508395
1|3.35880705091445
2|7.347486719806671
3|7.018363466377024
2|5.818816859788524
4|7.55432010014841
3|6.920447798319884
2|3.0316972021337074
2|4.50134788575834
4|8.393376711093808
3|5.179024470762541
3|8.163289376895547
3|4.916326744246283
5|10.335881968109005
5|8.122665366156156
6|8.315827699294038
1|-1.6744498067910127
1|1.665073126573628
1|-0.7328984257735317
1|3.5049840473608853
1|-5.0684841268570064
1|0.9541224595827188
1|-3.4005377688593788
1|0.751120812771003
2|4.749815976223401
2|5.401215585718723
2|6.272848928893414
2|2.5879773789637963
1|-2.6550569678745193
2|-0.10701205072158547
2|-3.0805998014688223
3|7.959709808322404
3|4.363599747421305
3|9.280188467894291
2|8.32478528937691
3|-2.7857604096407593
2|-1.668881209097143
4|-1.7056276426536827
2|1.7150156961031067
3|-0.3043864588410858
5|2.1079201925577964
4|9.394727338325852
1|2.87640654430307
4|0.6197203744590113
2|4.39472934108055
5|1.9524221496568386
4|4.708518085425581
6|2.9084098174523847
1|-2.348793679159454
1|6.469216107843503
1|-4.653331415127259
1|2.050242621670172
1|-0.5981427885588804
1|4.364981921553831
2|-0.5168047691027094
2|1.6459534654699959
1|0.9566827984323615
1|6.083200099816591
2|2.37069319843957
3|4.779413240159019
2|1.7364557399214702
1|4.606537143788649
2|-1.3668973502234394
3|-1.1011955654334002
2|6.487732150135677
3|3.014732773625364
3|3.344698347066503
4|4.208650968357323
4|-0.701218791744009
3|7.913712169256633
5|5.105938618021813
5|3.370031389452213
2|8.462932970424168
6|4.85016893203232
7|7.973453088859483
6|5.868989825936655
3|3.459641740524888
7|8.372989933178713
1|11.626818891030911
